Query	Annotation	Similarity_Score	Status
tr|M1RRZ2|M1RRZ2_9AQUI 50S ribosomal protein L35 OS=Hydrogenobaculum sp. HO GN=rpmI PE=3 SV=1 Split=0	tr|N9TVJ1|N9TVJ1_9MOLU 50S ribosomal protein L35 OS=Mycoplasma bovigenitalium 51080 GN=rpmI PE=3 SV=1 Split=0	0.9909062385559082	success
tr|M1RRZ2|M1RRZ2_9AQUI 50S ribosomal protein L35 OS=Hydrogenobaculum sp. HO GN=rpmI PE=3 SV=1 Split=0	sp|A8FV58|RL35_SHESH 50S ribosomal protein L35 OS=Shewanella sediminis (strain HAW-EB3) GN=rpmI PE=3 SV=1 Split=0	0.990893542766571	success
tr|M1RRZ2|M1RRZ2_9AQUI 50S ribosomal protein L35 OS=Hydrogenobaculum sp. HO GN=rpmI PE=3 SV=1 Split=0	sp|A5IYR5|RL35_MYCAP 50S ribosomal protein L35 OS=Mycoplasma agalactiae (strain PG2) GN=rpmI PE=3 SV=1 Split=0	0.9907391667366028	success
tr|M1RRZ2|M1RRZ2_9AQUI 50S ribosomal protein L35 OS=Hydrogenobaculum sp. HO GN=rpmI PE=3 SV=1 Split=0	tr|A0A0E9DB17|A0A0E9DB17_CHLTH 50S ribosomal protein L35 OS=Chlamydia trachomatis GN=rpmI_2 PE=3 SV=1 Split=0	0.9906995296478271	success
tr|M1RRZ2|M1RRZ2_9AQUI 50S ribosomal protein L35 OS=Hydrogenobaculum sp. HO GN=rpmI PE=3 SV=1 Split=0	sp|Q4AAK9|RL35_MYCHJ 50S ribosomal protein L35 OS=Mycoplasma hyopneumoniae (strain J / ATCC 25934 / NCTC 10110) GN=rpmI PE=3 SV=2 Split=0	0.9903496503829956	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|A0A0S4U986|A0A0S4U986_RALSL RNA pyrophosphohydrolase OS=Ralstonia solanacearum GN=rppH PE=3 SV=1 Split=0	0.9966382384300232	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	sp|A2SD39|RPPH_METPP RNA pyrophosphohydrolase OS=Methylibium petroleiphilum (strain PM1) GN=rppH PE=3 SV=1 Split=0	0.9881713390350342	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|A0A0P0MAW9|A0A0P0MAW9_9BURK RNA pyrophosphohydrolase OS=Limnohabitans sp. 63ED37-2 GN=rppH PE=3 SV=1 Split=0	0.9867222309112549	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|E0EB50|E0EB50_ACTPL RNA pyrophosphohydrolase OS=Actinobacillus pleuropneumoniae serovar 1 str. 4074 GN=rppH PE=3 SV=1 Split=0	0.9734771847724915	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|E0F120|E0F120_ACTPL RNA pyrophosphohydrolase OS=Actinobacillus pleuropneumoniae serovar 9 str. CVJ13261 GN=rppH PE=3 SV=1 Split=0	0.9734771847724915	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|B1YAX1|B1YAX1_PYRNV Putative adenylate kinase OS=Pyrobaculum neutrophilum (strain DSM 2338 / JCM 9278 / V24Sta) GN=Tneu_1753 PE=3 SV=1 Split=0	0.9725472927093506	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|A0A0Q0WU67|A0A0Q0WU67_9DEIO Magnesium transporter ApaG OS=Deinococcus sp. UR1 GN=AMD26_08770 PE=4 SV=1 Split=0	0.9725168943405151	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|E0FJE6|E0FJE6_ACTPL RNA pyrophosphohydrolase OS=Actinobacillus pleuropneumoniae serovar 12 str. 1096 GN=rppH PE=3 SV=1 Split=0	0.9724432826042175	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	tr|I8UAG7|I8UAG7_9ALTE RNA pyrophosphohydrolase OS=Alishewanella agri BL06 GN=rppH PE=3 SV=1 Split=0	0.9722977876663208	success
tr|A0A0F0DJ04|A0A0F0DJ04_9BURK RNA pyrophosphohydrolase OS=Burkholderiaceae bacterium 26 GN=rppH PE=3 SV=1 Split=0	sp|Q39RR3|RS18_GEOMG 30S ribosomal protein S18 OS=Geobacter metallireducens (strain GS-15 / ATCC 53774 / DSM 7210) GN=rpsR PE=3 SV=1 Split=0	0.971973180770874	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|Q821C7|Q821C7_CHLCV Virulence plasmid integrase pGP8-D OS=Chlamydophila caviae (strain GPIC) GN=CCAA00003 PE=4 SV=1 Split=0	0.9991010427474976	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|A0A0N9DZ34|A0A0N9DZ34_9CHLA Virulence plasmid integrase pGP8-D OS=Chlamydia pecorum PE=4 SV=1 Split=0	0.9952516555786133	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|A0A0N7EIL6|A0A0N7EIL6_9CHLA Virulence plasmid integrase pGP8-D OS=Chlamydia pecorum PE=4 SV=1 Split=0	0.9950616359710693	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	sp|B0BCM4|GP8D_CHLT2 Virulence plasmid integrase pGP8-D OS=Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B) GN=pL2-02 PE=3 SV=1 Split=0	0.9773361086845398	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|C3W7Z4|C3W7Z4_CHLTH Putative virulence plasmid integrase OS=Chlamydia trachomatis GN=xerC_3 PE=4 SV=1 Split=0	0.9773361086845398	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|A0A0H3ZY59|A0A0H3ZY59_9VIBR Uncharacterized protein OS=Vibrio tasmaniensis PE=4 SV=1 Split=0	0.9713667631149292	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|B2D9L9|B2D9L9_UREUR Site-specific recombinase, phage integrase family protein OS=Ureaplasma urealyticum serovar 5 str. ATCC 27817 GN=UUR5_G0241 PE=4 SV=1 Split=0	0.9692981839179993	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|B3XUQ2|B3XUQ2_UREUR Site-specific recombinase, phage integrase family protein OS=Ureaplasma urealyticum serovar 12 str. ATCC 33696 GN=UUR12_A0216 PE=4 SV=1 Split=0	0.9692981839179993	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|A0A0P7ZI81|A0A0P7ZI81_9EURY Putative HTH-type transcriptional regulatory protein MPEBLZ_00694 OS=Candidatus Methanoperedens sp. BLZ1 GN=MPEBLZ_00694 PE=3 SV=1 Split=0	0.9688614010810852	success
tr|Q252K9|Q252K9_CHLFF Integrase OS=Chlamydia felis (strain Fe/C-56) GN=pCF02 PE=4 SV=1 Split=0	tr|A0A0P6VIM6|A0A0P6VIM6_9EURY Putative HTH-type transcriptional regulatory protein AOB57_10130 OS=Methanosarcina flavescens GN=AOB57_10130 PE=3 SV=1 Split=0	0.9680089354515076	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|A0A0P8XA40|A0A0P8XA40_9EURY Uncharacterized protein OS=Thermococcus sp. EP1 GN=EP1X_04575 PE=4 SV=1 Split=0	0.9986885190010071	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|A0A0Q2M397|A0A0Q2M397_9EURY Uncharacterized protein OS=Thermococcus thioreducens GN=AMR53_05500 PE=4 SV=1 Split=0	0.9981755614280701	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|Q8U1H2|Q8U1H2_PYRFU Uncharacterized protein OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) GN=PF1236 PE=4 SV=1 Split=0	0.9979819655418396	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|H3ZNI9|H3ZNI9_THELN Uncharacterized protein OS=Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C) GN=OCC_11187 PE=4 SV=1 Split=0	0.997935950756073	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|G0HKG1|G0HKG1_THES4 Uncharacterized protein OS=Thermococcus sp. (strain CGMCC 1.5172 / 4557) GN=GQS_00945 PE=4 SV=1 Split=0	0.9978943467140198	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|Q5JF19|Q5JF19_THEKO Putative uncharacterized protein OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) GN=TK0515 PE=4 SV=1 Split=0	0.9977052211761475	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	sp|Q9V0X3|Y666_PYRAB UPF0166 protein PYRAB06660 OS=Pyrococcus abyssi (strain GE5 / Orsay) GN=PYRAB06660 PE=3 SV=1 Split=0	0.9972840547561646	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|N6UWC1|N6UWC1_9EURY Peptidyl-tRNA hydrolase OS=Methanocaldococcus villosus KIN24-T80 GN=J422_01348 PE=4 SV=1 Split=0	0.9745997190475464	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|A0A101X5Z0|A0A101X5Z0_9CREN Elongation factor 1-beta OS=Caldivirga sp. MG_3 GN=ef1b PE=3 SV=1 Split=0	0.9742017388343811	success
tr|C5A7G2|C5A7G2_THEGJ Uncharacterized protein OS=Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3) GN=TGAM_1672 PE=4 SV=1 Split=0	tr|A0A117STR7|A0A117STR7_9CREN Elongation factor 1-beta OS=Caldivirga sp. CIS_19 GN=ef1b PE=3 SV=1 Split=0	0.9742017388343811	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	sp|A8GRW0|GCH1_RICRS GTP cyclohydrolase 1 OS=Rickettsia rickettsii (strain Sheila Smith) GN=folE PE=3 SV=1 Split=0	0.9987255930900574	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	sp|C3PNA0|GCH1_RICAE GTP cyclohydrolase 1 OS=Rickettsia africae (strain ESF-5) GN=folE PE=3 SV=1 Split=0	0.9981517791748047	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	sp|Q68WZ4|GCH1_RICTY GTP cyclohydrolase 1 OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) GN=folE PE=3 SV=1 Split=0	0.9973419904708862	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	tr|A0A075IB99|A0A075IB99_9ARCH GTP cyclohydrolase 1 OS=uncultured marine thaumarchaeote SAT1000_15_E07 GN=folE PE=3 SV=1 Split=0	0.9929969906806946	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	tr|A0A077FIS8|A0A077FIS8_9RICK GTP cyclohydrolase 1 OS=Rickettsiales bacterium Ac37b GN=folE PE=3 SV=1 Split=0	0.9927423596382141	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	tr|A0A075HPI4|A0A075HPI4_9ARCH GTP cyclohydrolase 1 OS=uncultured marine thaumarchaeote KM3_71_H03 GN=folE PE=3 SV=1 Split=0	0.9920645356178284	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	tr|A0A075HBW3|A0A075HBW3_9ARCH GTP cyclohydrolase 1 OS=uncultured marine thaumarchaeote KM3_65_D11 GN=folE PE=3 SV=1 Split=0	0.991713285446167	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	tr|A0A0N5C936|A0A0N5C936_STREA Uncharacterized protein OS=Strongyloides papillosus PE=4 SV=1 Split=0	0.9909341931343079	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	tr|A0A075HKL2|A0A075HKL2_9ARCH GTP cyclohydrolase 1 OS=uncultured marine thaumarchaeote KM3_68_E02 GN=folE PE=3 SV=1 Split=0	0.9908464550971985	success
tr|A0A0B7J0J3|A0A0B7J0J3_9RICK GTP cyclohydrolase 1 OS=Rickettsia monacensis GN=folE PE=3 SV=1 Split=0	tr|A0A136G4D3|A0A136G4D3_BACIU Uncharacterized protein OS=Bacillus subtilis GN=AX282_06555 PE=4 SV=1 Split=0	0.9904654026031494	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	sp|B1KWK7|IF2_CLOBM Translation initiation factor IF-2 OS=Clostridium botulinum (strain Loch Maree / Type A3) GN=infB PE=3 SV=1 Split=0	0.9931545853614807	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	sp|B1AIV8|IF2_UREP2 Translation initiation factor IF-2 OS=Ureaplasma parvum serovar 3 (strain ATCC 27815 / 27 / NCTC 11736) GN=infB PE=3 SV=1 Split=0	0.9889605045318604	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	sp|Q9PQH1|IF2_UREPA Translation initiation factor IF-2 OS=Ureaplasma parvum serovar 3 (strain ATCC 700970) GN=infB PE=3 SV=1 Split=0	0.9889605045318604	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	tr|A0A037UQ47|A0A037UQ47_SPIME Translation initiation factor IF-2 OS=Spiroplasma melliferum KC3 GN=infB PE=3 SV=1 Split=0	0.9837658405303955	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	tr|R4UJT0|R4UJT0_9MOLU Translation initiation factor IF-2 OS=Spiroplasma syrphidicola EA-1 GN=infB PE=3 SV=1 Split=0	0.9834194779396057	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	tr|F7SDV3|F7SDV3_LACJH Elongation factor 4 OS=Lactobacillus johnsonii pf01 GN=lepA PE=3 SV=1 Split=0	0.9762872457504272	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	tr|A0A068EAK9|A0A068EAK9_STAXY Elongation factor G OS=Staphylococcus xylosus GN=fusA PE=3 SV=1 Split=0	0.9752140641212463	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	sp|A3D1V4|LEPA_SHEB5 Elongation factor 4 OS=Shewanella baltica (strain OS155 / ATCC BAA-1091) GN=lepA PE=3 SV=1 Split=0	0.9741557836532593	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	sp|Q49V57|EFG_STAS1 Elongation factor G OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229) GN=fusA PE=3 SV=1 Split=0	0.9738103151321411	success
tr|R5J8N4|R5J8N4_9CLOT Translation initiation factor IF-2 OS=Clostridium sp. CAG:1193 GN=infB PE=3 SV=1 Split=0	sp|C3LR06|LEPA_VIBCM Elongation factor 4 OS=Vibrio cholerae serotype O1 (strain M66-2) GN=lepA PE=3 SV=1 Split=0	0.9733381867408752	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|B9IQI5|B9IQI5_POPTR ABC transporter family protein OS=Populus trichocarpa GN=POPTR_0019s11270g PE=3 SV=2 Split=0	0.9977414608001709	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|A0A0B0NE79|A0A0B0NE79_GOSAR ABC transporter G family member 25 OS=Gossypium arboreum GN=F383_13225 PE=3 SV=1 Split=0	0.9973230361938477	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|B9T8C4|B9T8C4_RICCO ATP-binding cassette transporter, putative OS=Ricinus communis GN=RCOM_0357780 PE=3 SV=1 Split=0	0.988715648651123	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|A0A068UBS5|A0A068UBS5_COFCA Uncharacterized protein OS=Coffea canephora GN=GSCOC_T00020801001 PE=4 SV=1 Split=0	0.9880632758140564	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|B9SY40|B9SY40_RICCO ATP-binding cassette transporter, putative OS=Ricinus communis GN=RCOM_0068040 PE=4 SV=1 Split=0	0.9858951568603516	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|M0S5R9|M0S5R9_MUSAM Uncharacterized protein OS=Musa acuminata subsp. malaccensis PE=4 SV=1 Split=0	0.9838154315948486	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|A0A0S3S855|A0A0S3S855_PHAAN Uncharacterized protein OS=Vigna angularis var. angularis GN=Vigan.05G264800 PE=4 SV=1 Split=0	0.9837972521781921	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|M4CG05|M4CG05_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	0.9798771142959595	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	tr|R0GTF2|R0GTF2_9BRAS Uncharacterized protein OS=Capsella rubella GN=CARUB_v10000467mg PE=4 SV=1 Split=0	0.979282796382904	success
tr|W9RYS9|W9RYS9_9ROSA ABC transporter G family member 25 OS=Morus notabilis GN=L484_003893 PE=3 SV=1 Split=0	sp|Q7PC82|AB42G_ARATH ABC transporter G family member 42 OS=Arabidopsis thaliana GN=ABCG42 PE=2 SV=1 Split=0	0.9772858619689941	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|A0A094KJ10|A0A094KJ10_ANTCR Pleckstrin homology domain-containing family A member 1 OS=Antrostomus carolinensis GN=N321_14078 PE=4 SV=1 Split=0	0.9969663619995117	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|A0A087QZL4|A0A087QZL4_APTFO Pleckstrin homology domain-containing family A member 1 OS=Aptenodytes forsteri GN=AS27_02824 PE=4 SV=1 Split=0	0.9968276619911194	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|A0A093NUH8|A0A093NUH8_PYGAD Pleckstrin homology domain-containing family A member 1 OS=Pygoscelis adeliae GN=AS28_09718 PE=4 SV=1 Split=0	0.9968085289001465	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|D2HPZ1|D2HPZ1_AILME Uncharacterized protein (Fragment) OS=Ailuropoda melanoleuca GN=PLEKHA1 PE=4 SV=1 Split=0	0.9954581260681152	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|G3TCT2|G3TCT2_LOXAF Uncharacterized protein (Fragment) OS=Loxodonta africana GN=PSD3 PE=4 SV=1 Split=0	0.9828715324401855	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|G1P9X7|G1P9X7_MYOLU Uncharacterized protein OS=Myotis lucifugus GN=GULP1 PE=4 SV=1 Split=0	0.9811989665031433	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|V9KE17|V9KE17_CALMI PTB domain-containing engulfment adapter protein 1-like protein OS=Callorhinchus milii PE=2 SV=1 Split=0	0.9808549284934998	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|K7AEM4|K7AEM4_PANTR REST corepressor 3 OS=Pan troglodytes GN=RCOR3 PE=2 SV=1 Split=0	0.9807721376419067	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|F7CQF6|F7CQF6_MACMU Uncharacterized protein OS=Macaca mulatta GN=RCOR3 PE=4 SV=1 Split=0	0.9805665612220764	success
tr|H3AS32|H3AS32_LATCH Uncharacterized protein OS=Latimeria chalumnae GN=PLEKHA1 PE=4 SV=1 Split=0	tr|G3GW63|G3GW63_CRIGR Interferon-gamma receptor alpha chain OS=Cricetulus griseus GN=I79_001979 PE=4 SV=1 Split=0	0.9805603623390198	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	sp|A1VCW7|RECO_DESVV DNA repair protein RecO OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) GN=recO PE=3 SV=1 Split=0	0.986483097076416	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	tr|D2BH72|D2BH72_DEHMV DNA repair protein RecO OS=Dehalococcoides mccartyi (strain VS) GN=recO PE=3 SV=1 Split=0	0.9855632185935974	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	tr|G1UYG3|G1UYG3_9DELT DNA repair protein RecO OS=Bilophila sp. 4_1_30 GN=recO PE=3 SV=1 Split=0	0.9841074347496033	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	tr|G2FE92|G2FE92_9GAMM DNA repair protein RecO OS=endosymbiont of Tevnia jerichonana (vent Tica) GN=recO PE=3 SV=1 Split=0	0.9828131794929504	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	tr|A0A0C1TPI9|A0A0C1TPI9_9DELT DNA repair protein RecO OS=Geobacter soli GN=recO PE=3 SV=1 Split=0	0.979430079460144	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	sp|Q72CN3|RSMG_DESVH Ribosomal RNA small subunit methyltransferase G OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303) GN=rsmG PE=3 SV=1 Split=0	0.9627748131752014	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	tr|A0A0E9B1Q0|A0A0E9B1Q0_CHLTH tRNA (guanine-N(1)-)-methyltransferase OS=Chlamydia trachomatis GN=trmD_1 PE=3 SV=1 Split=0	0.9624958634376526	success
sp|Q7MTF5|RECO_PORGI DNA repair protein RecO OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) GN=recO PE=3 SV=1 Split=0	tr|T0R4R2|T0R4R2_AERSA ATP-dependent dethiobiotin synthetase BioD OS=Aeromonas salmonicida subsp. pectinolytica 34mel GN=bioD PE=3 SV=1 Split=0	0.9617480039596558	success
