Query	Annotation	Similarity_Score	Status
tr|A0A0U1MIC2|A0A0U1MIC2_STAAU Phenylalanine--tRNA ligase beta subunit OS=Staphylococcus aureus GN=pheT PE=3 SV=1 Split=0	tr|B1VK58|B1VK58_STAAU DNA mismatch repair protein MutS OS=Staphylococcus aureus subsp. aureus GN=mutS PE=3 SV=1 Split=0	0.9358381628990173	success
tr|A0A0U1MIC2|A0A0U1MIC2_STAAU Phenylalanine--tRNA ligase beta subunit OS=Staphylococcus aureus GN=pheT PE=3 SV=1 Split=0	sp|P65494|MUTS_STAAW DNA mismatch repair protein MutS OS=Staphylococcus aureus (strain MW2) GN=mutS PE=3 SV=1 Split=0	0.9358381628990173	success
tr|A0A0U1MIC2|A0A0U1MIC2_STAAU Phenylalanine--tRNA ligase beta subunit OS=Staphylococcus aureus GN=pheT PE=3 SV=1 Split=0	sp|Q6G9R8|MUTS_STAAS DNA mismatch repair protein MutS OS=Staphylococcus aureus (strain MSSA476) GN=mutS PE=3 SV=1 Split=0	0.9358381628990173	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|A0A0A2A6G4|A0A0A2A6G4_PROMR Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus marinus str. MIT 9302 GN=rsmG PE=3 SV=1 Split=0	0.9991772174835205	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|B0BVJ9|B0BVJ9_RICRO Peptide release factor-glutamine N5-methyltransferase OS=Rickettsia rickettsii (strain Iowa) GN=RrIowa_1540 PE=3 SV=1 Split=0	0.9920220971107483	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|H6QKB7|H6QKB7_RICMA Bifunctional N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase/tRNA (M7G46) methyltransferase OS=Rickettsia massiliae str. AZT80 GN=RMB_07035 PE=3 SV=1 Split=0	0.9919924736022949	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|A0A0F3QN14|A0A0F3QN14_RICPA Protein-(Glutamine-N5) methyltransferase, release factor-specific OS=Rickettsia parkeri str. Grand Bay GN=prmC PE=3 SV=1 Split=0	0.9918484091758728	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|C0AQ76|C0AQ76_9SPIR Ribosomal RNA small subunit methyltransferase G OS=Borreliella spielmanii A14S GN=gidB PE=3 SV=1 Split=0	0.9914186596870422	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|A0A014L3Z4|A0A014L3Z4_MYCMC Ribosomal RNA small subunit methyltransferase G OS=Mycoplasma mycoides subsp. capri PG3 GN=gidB PE=3 SV=1 Split=0	0.9912879467010498	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	sp|Q662I7|RSMG_BORBP Ribosomal RNA small subunit methyltransferase G OS=Borreliella bavariensis (strain ATCC BAA-2496 / DSM 23469 / PBi) GN=rsmG PE=3 SV=1 Split=0	0.9906607866287231	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	sp|Q7V3M6|COAE_PROMP Dephospho-CoA kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / MED4) GN=coaE PE=3 SV=1 Split=0	0.9902838468551636	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|F4MR74|F4MR74_MYCML Ribosomal RNA small subunit methyltransferase G OS=Mycoplasma mycoides subsp. capri LC str. 95010 GN=gidB PE=3 SV=1 Split=0	0.9902547001838684	success
tr|A0A089QMI5|A0A089QMI5_9PROC Ribosomal RNA small subunit methyltransferase G OS=Prochlorococcus sp. MIT 0604 GN=rsmG PE=3 SV=1 Split=0	tr|A0A0A2AJT4|A0A0A2AJT4_PROMR Shikimate dehydrogenase (NADP(+)) OS=Prochlorococcus marinus str. MIT 9314 GN=aroE PE=3 SV=1 Split=0	0.9898232817649841	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	sp|O22042|M3K3_ARATH Mitogen-activated protein kinase kinase kinase 3 OS=Arabidopsis thaliana GN=ANP3 PE=1 SV=1 Split=0	0.9968942999839783	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|A0A151TVX5|A0A151TVX5_CAJCA Mitogen-activated protein kinase kinase kinase ANP1 OS=Cajanus cajan GN=KK1_010478 PE=4 SV=1 Split=0	0.9968456625938416	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|A0A0V0IBI9|A0A0V0IBI9_SOLCH Putative mitogen-activated protein kinase kinase kinase NPK1-like (Fragment) OS=Solanum chacoense PE=3 SV=1 Split=0	0.9956188201904297	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|M1AI03|M1AI03_SOLTU Uncharacterized protein OS=Solanum tuberosum GN=PGSC0003DMG400008997 PE=3 SV=1 Split=0	0.9954896569252014	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|B9RUH4|B9RUH4_RICCO E2F, putative OS=Ricinus communis GN=RCOM_0852770 PE=3 SV=1 Split=0	0.9878886938095093	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|D7LZ23|D7LZ23_ARALL Putative uncharacterized protein OS=Arabidopsis lyrata subsp. lyrata GN=ARALYDRAFT_325218 PE=4 SV=1 Split=0	0.9877855777740479	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|V4LG57|V4LG57_EUTSA Uncharacterized protein OS=Eutrema salsugineum GN=EUTSA_v10028523mg PE=3 SV=1 Split=0	0.987548828125	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|A0A078CQD8|A0A078CQD8_BRANA BnaC08g03530D protein OS=Brassica napus GN=BnaC08g03530D PE=4 SV=1 Split=0	0.9865785241127014	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|A0A0D3FXG4|A0A0D3FXG4_9ORYZ Uncharacterized protein OS=Oryza barthii PE=4 SV=1 Split=0	0.98587965965271	success
tr|M4DPZ7|M4DPZ7_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=3 SV=1 Split=0	tr|M4EQ94|M4EQ94_BRARP Uncharacterized protein OS=Brassica rapa subsp. pekinensis PE=4 SV=1 Split=0	0.9857132434844971	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	1.0000007152557373	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|V5QMJ3|V5QMJ3_9ASTR Ribosomal protein L22 OS=Helianthus maximiliani GN=rpl22 PE=3 SV=1 Split=0	0.9996185898780823	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|V5QIP6|V5QIP6_9ASTR Ribosomal protein L22 OS=Helianthus giganteus GN=rpl22 PE=3 SV=1 Split=0	0.9996185898780823	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|A0A142DS10|A0A142DS10_HELPE Ribosomal protein L22 OS=Helianthus petiolaris subsp. fallax GN=rpl22 PE=4 SV=1 Split=0	0.9994271993637085	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|A0A0U1ZHY4|A0A0U1ZHY4_9SOLN 50S ribosomal protein L22, chloroplastic OS=Solanum neorickii GN=rpl22 PE=3 SV=1 Split=0	0.9866393208503723	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	sp|Q2VEE1|RK22_SOLTU 50S ribosomal protein L22, chloroplastic OS=Solanum tuberosum GN=rpl22 PE=3 SV=1 Split=0	0.9855710864067078	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|U3G096|U3G096_ARBUN 50S ribosomal protein L22, chloroplastic OS=Arbutus unedo GN=rpl22 PE=3 SV=1 Split=0	0.9828627705574036	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|V4T2D8|V4T2D8_9ROSI Uncharacterized protein OS=Citrus clementina GN=CICLE_v10020606mg PE=4 SV=1 Split=0	0.9221450686454773	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|B9HNN0|B9HNN0_POPTR Uncharacterized protein OS=Populus trichocarpa GN=POPTR_0009s06770g PE=3 SV=2 Split=0	0.9154496788978577	success
tr|A0A0K1ZC86|A0A0K1ZC86_9ASTR Ribosomal protein L22 OS=Silphium integrifolium GN=rpl22 PE=3 SV=1 Split=0	tr|G9KV54|G9KV54_MUSPF Tripartite motif-containing 69 (Fragment) OS=Mustela putorius furo PE=2 SV=1 Split=0	0.914496123790741	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|A0A0N9SEI0|A0A0N9SEI0_HHV8 ORF22 OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	0.9999585151672363	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|Q77JF9|Q77JF9_HHV3 Envelope glycoprotein OS=Human herpesvirus 3 GN=ORF37 PE=4 SV=1 Split=0	0.9973130226135254	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|A0A0N9SG45|A0A0N9SG45_HHV8 ORF8 OS=Human herpesvirus 8 GN=ORF8 PE=4 SV=1 Split=0	0.9957769513130188	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|Q9ILY0|Q9ILY0_HHV8 Glycoprotein B OS=Retroperitoneal fibromatosis-associated herpesvirus PE=4 SV=2 Split=0	0.9951421022415161	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|U5NIC7|U5NIC7_HHV8 ORF22 OS=Retroperitoneal fibromatosis-associated herpesvirus PE=4 SV=1 Split=0	0.9950246810913086	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	sp|O56043|VP2_RRSVT Outer capsid protein VP2 OS=Rice ragged stunt virus (isolate Thailand) GN=S2 PE=3 SV=1 Split=0	0.9946122765541077	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|F4YTT7|F4YTT7_RRSV Structural protein OS=Rice ragged stunt virus PE=4 SV=1 Split=0	0.9945194125175476	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|Q9E957|Q9E957_CPVBM VP3 OS=Bombyx mori cytoplasmic polyhedrosis virus PE=1 SV=1 Split=0	0.9941994547843933	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|L7SUQ9|L7SUQ9_ILTV Envelope glycoprotein B OS=Infectious laryngotracheitis virus GN=UL27 PE=4 SV=1 Split=0	0.9940003752708435	success
tr|Q98142|Q98142_HHV8 Core gene UL22 family protein OS=Human herpesvirus 8 GN=ORF22 PE=4 SV=1 Split=0	tr|A9Y611|A9Y611_ILTV Envelope glycoprotein B OS=Infectious laryngotracheitis virus GN=UL27 PE=4 SV=1 Split=0	0.9939935803413391	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|D2RGF8|D2RGF8_ARCPA Hydrogenase nickel insertion protein HypA OS=Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18) GN=Arcpr_0313 PE=4 SV=1 Split=0	0.9665456414222717	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|A0A0E3GWD4|A0A0E3GWD4_SULSF Sulfonate ABC transporter OS=Sulfolobus solfataricus GN=SSOP1_0144 PE=4 SV=1 Split=0	0.9651105999946594	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|A0A0U3HDS3|A0A0U3HDS3_9CREN Sulfonate ABC transporter OS=Sulfolobus acidocaldarius GN=ATY89_02645 PE=4 SV=1 Split=0	0.9646735191345215	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|N9V959|N9V959_ENTHI Cysteine protease inhibitor 1 (EhICP1), putative OS=Entamoeba histolytica HM-1:IMSS-A GN=EHI7A_046650 PE=4 SV=1 Split=0	0.9641767740249634	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|C4LX40|C4LX40_ENTHI Cysteine protease inhibitor 1 (EhICP1) OS=Entamoeba histolytica GN=EHI_159600 PE=4 SV=1 Split=0	0.9641767740249634	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|J3T921|J3T921_MYCGL Transcription elongation factor GreA OS=Mycoplasma gallisepticum WI01_2001.043-13-2P GN=greA PE=3 SV=1 Split=0	0.963355541229248	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	sp|Q4UKL7|GLRX1_RICFE Glutaredoxin-1 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=grxC1 PE=3 SV=1 Split=0	0.9631687998771667	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|A0A0F3PM54|A0A0F3PM54_9RICK Glutaredoxin 3 OS=Rickettsia hoogstraalii str. RCCE3 GN=grxC PE=4 SV=1 Split=0	0.9629459977149963	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|A0A117L2L5|A0A117L2L5_9THEM 50S ribosomal protein L31 OS=Thermotoga naphthophila GN=rpmE PE=3 SV=1 Split=0	0.9628379940986633	success
tr|K2GRD5|K2GRD5_ENTNP Ferredoxin, putative OS=Entamoeba nuttalli (strain P19) GN=ENU1_194470 PE=4 SV=1 Split=0	tr|G4FG71|G4FG71_THEMA 50S ribosomal protein L31 OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) GN=rpmE PE=3 SV=1 Split=0	0.9628188610076904	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|A0A0E0KYJ1|A0A0E0KYJ1_ORYPU Uncharacterized protein OS=Oryza punctata PE=4 SV=1 Split=0	0.9997878074645996	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|K3Z717|K3Z717_SETIT Uncharacterized protein OS=Setaria italica GN=Si022337m.g PE=3 SV=1 Split=0	0.9736933708190918	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|K3Y7Z9|K3Y7Z9_SETIT Uncharacterized protein OS=Setaria italica GN=Si010340m.g PE=3 SV=1 Split=0	0.9723261594772339	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|A0A0D9VIV1|A0A0D9VIV1_9ORYZ Uncharacterized protein OS=Leersia perrieri PE=4 SV=1 Split=0	0.9711394309997559	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|K3YYD7|K3YYD7_SETIT Uncharacterized protein OS=Setaria italica GN=Si019287m.g PE=4 SV=1 Split=0	0.9685990214347839	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|B6TZC8|B6TZC8_MAIZE ZIM motif family protein OS=Zea mays PE=2 SV=1 Split=0	0.968061625957489	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|F2D062|F2D062_HORVD Non-specific serine/threonine protein kinase OS=Hordeum vulgare var. distichum PE=2 SV=1 Split=0	0.9666976928710938	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|W5C4R3|W5C4R3_WHEAT Uncharacterized protein OS=Triticum aestivum PE=3 SV=1 Split=0	0.9663137197494507	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|C0PCX7|C0PCX7_MAIZE Uncharacterized protein OS=Zea mays GN=AC234521.1_FG004 PE=2 SV=1 Split=0	0.9659963250160217	success
tr|I1PSH4|I1PSH4_ORYGL Uncharacterized protein OS=Oryza glaberrima PE=4 SV=1 Split=0	tr|A0A096TZX7|A0A096TZX7_MAIZE Uncharacterized protein OS=Zea mays GN=LOC100191730 PE=4 SV=1 Split=0	0.9657799005508423	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	sp|Q6G8T5|RELA_STAAS GTP pyrophosphokinase OS=Staphylococcus aureus (strain MSSA476) GN=relA PE=3 SV=1 Split=0	0.9260400533676147	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	tr|B1VK57|B1VK57_STAAU DNA mismatch repair protein MutS OS=Staphylococcus aureus subsp. aureus GN=mutS PE=3 SV=1 Split=0	0.924896240234375	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	tr|B1VK58|B1VK58_STAAU DNA mismatch repair protein MutS OS=Staphylococcus aureus subsp. aureus GN=mutS PE=3 SV=1 Split=0	0.9248810410499573	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	sp|P65494|MUTS_STAAW DNA mismatch repair protein MutS OS=Staphylococcus aureus (strain MW2) GN=mutS PE=3 SV=1 Split=0	0.9248810410499573	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	sp|Q6G9R8|MUTS_STAAS DNA mismatch repair protein MutS OS=Staphylococcus aureus (strain MSSA476) GN=mutS PE=3 SV=1 Split=0	0.9248810410499573	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	tr|D7PTS8|D7PTS8_9BACT Tetracycline resistant ribosomal protection protein OS=uncultured bacterium MID12 GN=tet(M) PE=4 SV=1 Split=0	0.9238609671592712	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	tr|C6KI21|C6KI21_STRSU Tetracycline resistance determinant OS=Streptococcus suis GN=tetM PE=4 SV=1 Split=0	0.9234729409217834	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	sp|Q9AGR3|SYFB_STAAU Phenylalanine--tRNA ligase beta subunit OS=Staphylococcus aureus GN=pheT PE=3 SV=1 Split=0	0.9231205582618713	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	tr|A0A131JWK9|A0A131JWK9_STAAU Phenylalanine--tRNA ligase beta subunit OS=Staphylococcus aureus GN=pheT_1 PE=3 SV=1 Split=0	0.9231202006340027	success
sp|A7X1T8|MUTL_STAA1 DNA mismatch repair protein MutL OS=Staphylococcus aureus (strain Mu3 / ATCC 700698) GN=mutL PE=3 SV=1 Split=0	tr|Q70HU5|Q70HU5_STRMT Tetracycline resistance protein OS=Streptococcus mitis GN=tet(M) PE=4 SV=1 Split=0	0.9230700731277466	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	1.000000238418579	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	sp|Q20405|SRA10_CAEEL Serpentine receptor class alpha-10 OS=Caenorhabditis elegans GN=sra-10 PE=2 SV=1 Split=0	0.9986070990562439	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|Q9XW96|Q9XW96_CAEEL Serpentine Receptor, class A (Alpha) OS=Caenorhabditis elegans GN=sra-30 PE=4 SV=3 Split=0	0.9980968236923218	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	sp|O17844|SRA20_CAEEL Serpentine receptor class alpha-20 OS=Caenorhabditis elegans GN=sra-20 PE=3 SV=1 Split=0	0.9979336261749268	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|A0A0J9R5D5|A0A0J9R5D5_DROSI Uncharacterized protein OS=Drosophila simulans GN=Dsim\GD28406 PE=3 SV=1 Split=0	0.9940863251686096	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|B4PKV7|B4PKV7_DROYA Uncharacterized protein OS=Drosophila yakuba GN=Dyak\GE10242 PE=3 SV=1 Split=0	0.9932931661605835	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|B3LVH6|B3LVH6_DROAN Uncharacterized protein OS=Drosophila ananassae GN=Dana\GF18046 PE=3 SV=1 Split=0	0.9926453828811646	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|A0A0R3NZT8|A0A0R3NZT8_DROPS Gr39a, isoform E OS=Drosophila pseudoobscura pseudoobscura GN=Gr39a PE=3 SV=1 Split=0	0.9922743439674377	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|D7FAG9|D7FAG9_DROSI Gustatory receptor 93a (Fragment) OS=Drosophila simulans GN=gr93a PE=3 SV=1 Split=0	0.9921231269836426	success
tr|A8WUJ9|A8WUJ9_CAEBR Protein CBR-SRB-13 OS=Caenorhabditis briggsae GN=srb-13 PE=4 SV=2 Split=0	tr|D7FAG0|D7FAG0_DROSI Gustatory receptor 93a (Fragment) OS=Drosophila simulans GN=gr93a PE=3 SV=1 Split=0	0.9920569062232971	success
tr|A0A095ALB6|A0A095ALB6_LEUME Methionine import ATP-binding protein MetN OS=Leuconostoc mesenteroides P45 GN=metN PE=3 SV=1 Split=0	tr|D7VFW5|D7VFW5_LACPN Methionine import ATP-binding protein MetN OS=Lactobacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437 GN=metN2 PE=3 SV=1 Split=0	0.9891546368598938	success
tr|A0A095ALB6|A0A095ALB6_LEUME Methionine import ATP-binding protein MetN OS=Leuconostoc mesenteroides P45 GN=metN PE=3 SV=1 Split=0	sp|Q831K6|METN2_ENTFA Methionine import ATP-binding protein MetN 2 OS=Enterococcus faecalis (strain ATCC 700802 / V583) GN=metN2 PE=1 SV=1 Split=0	0.9868541359901428	success
tr|A0A095ALB6|A0A095ALB6_LEUME Methionine import ATP-binding protein MetN OS=Leuconostoc mesenteroides P45 GN=metN PE=3 SV=1 Split=0	tr|A0A0H1TXM4|A0A0H1TXM4_STRAG Methionine import ATP-binding protein MetN OS=Streptococcus agalactiae GN=metN PE=3 SV=1 Split=0	0.9868541359901428	success
